category,total_attempts,cc,version,patch_number,waves,items,segment_id,segment_name,attempt_id,attempt_started,attempt_ended,attempt_real_time,attempt_game_time,segment_real_time,segment_game_time,best_segment_real_time,best_segment_game_time,breaks,individual_cup
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,22,rDP3,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,119.0609,NA,119.0609,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,23,rRRy,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,153.328799999,NA,153.328799999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,24,rDKJ,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,160.690700001,NA,160.690700001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,25,rWS,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,151.0347,NA,151.0347,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,26,rSL,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,146.1934,NA,146.1934,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,27,rMP,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,157.2181,NA,157.2181,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,28,rYV,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,154.4315,NA,154.4315,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,29,rTTC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,142.859099999,NA,142.859099999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,30,rPPS,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,159.566,NA,159.566,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,31,rGV,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,156.239900001,NA,156.239900001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,32,rRRd,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,111.914599999,NA,111.914599999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,33,dYC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,142.5265,NA,142.5265,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,34,dEA,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,140.194900001,NA,140.194900001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,35,dDD,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,142.3562,NA,142.3562,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,36,dMC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,148.731399999,NA,148.731399999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,37,dWGM,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,158.095900001,NA,158.095900001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,38,dRR,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,121.7352,NA,121.7352,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,39,dIIO,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,141.323399999,NA,141.323399999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,40,dHC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,149.225,NA,149.225,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,41,dBP,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,96.593,NA,96.593,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,42,dCL,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,149.06119999999999,NA,149.06119999999999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,43,dWW,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,142.076900001,NA,142.076900001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,44,dAC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,135.847899999,NA,135.847899999,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,45,dNBC,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,148.146900001,NA,148.146900001,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,46,dRiR,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,145.162,NA,145.162,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,47,dSBS,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,142.624,NA,142.624,NA,NA,NA
48 Tracks,1,150cc,Digital,2.3.0+,NA,No Items,48,dBB,1,2023-07-16T19:16:24Z,2023-07-16T21:11:45Z,6920.0725,NA,119.78620000000001,NA,119.78620000000001,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,1,bPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,2,bTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,3,bCMo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,4,bCMa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,5,bTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,6,bSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,7,bSG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,8,bNH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,9,bNYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,10,bMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,11,bKD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,12,bWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,13,bSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,14,bSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,15,bMG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,16,bSHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,17,bLL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,18,bBL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,19,bRRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,20,bMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,21,bBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,22,bPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,23,bMM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,24,bRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,25,bAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,26,bRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,27,bDKS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,28,bYI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,29,bBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,30,bMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,31,bWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,32,bSSy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,33,bAtD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,34,bDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,35,bMH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,36,bSCS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,37,bLAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,38,bSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,39,bKC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,40,bVV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,41,bRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,42,bDKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,43,bDCt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,44,bPPC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,45,bMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,46,bRIW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,47,bBC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48 Tracks (DLC),0,150cc,Digital,2.3.0+,NA,No Items,48,bRRw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,1,MKS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,2,WP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,3,SSC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,4,TR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,5,MC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,6,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,7,TM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,8,SGF,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,9,SA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,10,DS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,11,Ed,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,12,MW,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,13,CC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,14,BDD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,15,BC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,16,RR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,17,rMMM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,18,rMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,19,rCCB,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,20,rTT,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,21,rDDD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,22,rDP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,23,rRRy,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,24,rDKJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,25,rWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,26,rSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,27,rMP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,28,rYV,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,29,rTTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,30,rPPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,31,rGV,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,32,rRRd,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,33,dYC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,34,dEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,35,dDD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,36,dMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,37,dWGM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,38,dRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,39,dIIO,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,40,dHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,41,dBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,42,dCL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,43,dWW,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,44,dAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,45,dNBC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,46,dRiR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,47,dSBS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,48,dBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,49,bPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,50,bTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,51,bCMo,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,52,bCMa,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,53,bTB,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,54,bSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,55,bSG,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,56,bNH,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,57,bNYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,58,bMC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,59,bKD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,60,bWP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,61,bSS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,62,bSL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,63,bMG,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,64,bSHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,65,bLL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,66,bBL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,67,bRRM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,68,bMT,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,69,bBB,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,70,bPG,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,71,bMM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,72,bRR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,73,bAD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,74,bRP,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,75,bDKS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,76,bYI,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,77,bBR,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,78,bMC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,79,bWS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,80,bSSy,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,81,bAtD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,82,bDC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,83,bMH,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,84,bSCS,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,85,bLAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,86,bSW,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,87,bKC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,88,bVV,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,89,bRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,90,bDKM,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,91,bDCt,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,92,bPPC,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,93,bMD,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,94,bRIW,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,95,bBC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
96 Tracks,0,150cc,Digital,2.3.0+,NA,No Items,96,bRRw,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Breaks,NA
Bonus Cups,9,150cc,Digital,Pre-2.3.0,NA,No Items,1,dNBC,1,2023-03-26T21:25:31Z,2023-03-26T21:35:05Z,573.779,NA,153.48,NA,138.5868999,120.3897206,NA,Bell Cup
Bonus Cups,9,150cc,Digital,Pre-2.3.0,NA,No Items,2,dRiR,1,2023-03-26T21:25:31Z,2023-03-26T21:35:05Z,573.779,NA,156.0989999,NA,143.4172041,121.3564584,NA,Bell Cup
Bonus Cups,9,150cc,Digital,Pre-2.3.0,NA,No Items,3,dSBS,1,2023-03-26T21:25:31Z,2023-03-26T21:35:05Z,573.779,NA,144.452,NA,139.7756999,116.4561526,NA,Bell Cup
Bonus Cups,9,150cc,Digital,Pre-2.3.0,NA,No Items,4,dBB,1,2023-03-26T21:25:31Z,2023-03-26T21:35:05Z,573.779,NA,119.74799999999999,NA,119.3895,96.24043499999999,NA,Bell Cup
